CellID,Length,Synapses,Density,Degree,Weighted_Degree
663225743,861.0213216,645,0.749110369068937,138,488
5813102642,1147.4880248,1020,0.888898165344932,297,784
663898692,950.0692472,595,0.626270139522521,128,564
1466688033,760.063508,283,0.372337307371426,2,2
881696475,934.4896648,256,0.273946314917019,74,125
1258682411,759.1054416,438,0.576994941673463,78,265
5813002810,988.5658968,227,0.229625562377583,86,138
693500431,1166.848524,1074,0.920427954365737,307,795
1204775735,1155.9529512,1083,0.936889342144706,334,808
477900945,1167.767088,1096,0.938543320207017,314,882
357569240,826.4257096,369,0.446501114030686,95,250
5812979175,1138.8481352,973,0.854372036030182,301,674
5812982577,1176.4490464,1104,0.938417182944133,380,932
1558230909,1881.6556968,1016,0.539950003461228,45,79
1141972202,1177.660968,1082,0.918770367194508,336,867
1906789614,867.8439504,325,0.37449128941926,161,210
1250091549,959.0718216,209,0.217919028891214,38,72
1979569670,854.4121912,292,0.341755423210773,134,329
700235813,1162.6793208,346,0.297588504250621,142,344
5812979133,1144.5788032,969,0.84659963760545,310,749
5813035612,1164.610612,1132,0.971998699252794,337,881
2064040742,771.8530464,303,0.392561772494418,102,183
700683875,934.4109008,386,0.413094495868493,219,493
1508934482,996.2628016,502,0.503883111156802,89,398
295470623,985.6647936,213,0.216097806661074,60,101
5812979326,1179.8944504,1070,0.906860778637662,297,757
327872615,1140.212596,268,0.235043886499917,81,124
232513671,2668.882368,1307,0.489718099108068,132,1172
1657949330,1131.931348,903,0.797751561166234,187,801
1787908013,1010.9412112,209,0.206738035490624,44,77
2310627347,712.9344392,285,0.399756252930922,100,149
264986706,829.8353976,354,0.426590623904231,86,212
1500020379,1018.9035312,522,0.512315429298023,135,444
416189410,1145.1318504,1012,0.883741029163151,299,714
1685594997,794.992316,307,0.38616725447696,78,185
1255095486,1019.0591264,270,0.264950279140153,60,144
1502304335,849.5658672,269,0.316632306435015,115,140
485775679,991.9959496,252,0.25403329529885,91,151
1200182517,983.7671544,531,0.53976187111457,181,327
948704585,640.4552136,194,0.302909549146342,87,131
1348829819,872.1482672,282,0.323339517609031,129,169
610916994,1001.0280136,299,0.298692939595871,80,149
572167413,775.2295152,366,0.472118247336824,115,303
1224936588,945.6861,551,0.582645763747611,101,438
1344223510,1025.3451576,270,0.263325961993113,26,33
829235909,1141.1439216,1013,0.887705731788564,163,726
1344724479,963.8011656,428,0.444074997288009,114,527
1070094447,830.8764664,500,0.601774174885933,102,284
702692200,1000.0380032,451,0.450982861208129,144,597
1560803212,946.6417624,360,0.380291694597648,98,309
1011076931,756.8136408,324,0.428110676833879,79,170
5812990470,1169.435064,754,0.644755765592471,205,501
1508614991,1007.0829848,197,0.195614465712697,54,107
1294082002,1182.6762472,1043,0.881898154688838,174,1098
940791269,785.7209352,288,0.36654235250419,45,100
456427965,1146.5262168,242,0.211072364900152,81,146
1719958827,1025.7949904,284,0.276858439218207,87,167
2031960555,891.7133144,272,0.305030771221599,157,226
1543717447,779.3863024,264,0.33872804690954,83,118
723495119,1086.4699736,1023,0.941581474737223,338,783
5813057468,1148.2313304,1042,0.907482640834236,311,788
973151229,1156.90052,1005,0.86870044798666,307,740
1871114028,1219.7624928,549,0.450087622172866,217,914
916633638,1089.8571264,349,0.320225460334247,116,402
767187563,1306.8994624,782,0.598362783441604,313,1200
885594701,900.1186008,593,0.658802072830134,120,451
1502701269,1019.3764728,532,0.521887657990295,139,380
5812989300,1049.9095328,341,0.324789888411231,161,357
1172363878,1140.555916,993,0.870628073617392,311,775
1174008477,1171.4328784,1059,0.904021066445082,322,836
1626106552,1163.2333856,469,0.403186502215192,307,433
1232288020,1128.1560144,778,0.689620930145706,149,521
662452625,1233.4952296,1142,0.925824415527192,327,922
5813071409,967.165408,338,0.349474864593172,98,213
5813049443,1688.136252,1066,0.631465617030064,256,1610
605153844,804.1931056,278,0.345688116528414,103,160
296148102,887.3837792,231,0.260315779276755,82,193
5813062637,1159.275,1054,0.909188932738134,336,808
1933433614,1008.2222864,512,0.507824521344562,119,347
695326490,799.4530432,522,0.652946416853417,99,265
5813047784,973.9919432,645,0.662223136960339,303,776
1719958920,961.4082864,263,0.273557034737869,54,118
630381893,1131.7156592,1031,0.911006215756354,325,840
954222134,929.8467896,607,0.652795715153373,301,498
1260879488,911.5905728,249,0.273148941454257,55,170
5813031566,1126.0635552,373,0.331242404815909,121,201
5813014029,835.3281248,458,0.548287536840278,10,126
821946760,796.5062672,190,0.23854175142641,76,127
5812982610,1076.2647216,1017,0.944934809800422,300,718
1143332046,1155.1682456,1058,0.915883901786505,334,862
569999973,1155.005996,1111,0.961899768354103,310,820
756351555,1100.576952,267,0.242600028571196,49,110
328519723,816.8537776,163,0.199546117640431,22,24
764153172,933.3578896,302,0.323562915538674,82,215
356818664,653.6409024,222,0.33963602826089,54,94
663134970,1187.9110976,1043,0.878011832793909,316,825
295115794,824.3945488,206,0.249880351950236,80,102
1171910380,744.999556,367,0.49261774325138,12,174
633149202,1150.1028888,994,0.864270501082842,285,711
723849351,1176.4976296,1122,0.953678079556753,335,789
1570685283,1190.786444,405,0.340111362571071,112,271
1008620177,1039.0390776,386,0.371497096039538,112,211
1283406432,960.8132624,359,0.373641803302402,72,302
326905980,975.6623928,214,0.219338166131271,12,15
754188980,1147.3299736,1063,0.92649893619061,331,792
5812981141,1143.6980104,1045,0.913702734898104,318,786
1136200534,818.720044,428,0.522767218338678,87,426
1410122382,914.9763528,633,0.691821158069168,126,408
1173063302,1120.7450816,1032,0.920815997270936,364,892
577546843,966.4339016,229,0.236953608126613,90,209
1379549812,756.5927968,288,0.380653901567782,44,79
5813013630,969.112232,322,0.332262858075245,89,296
386821054,878.0729464,228,0.259659520242338,109,196
1161731111,1158.1526824,1092,0.942880862424016,330,855
456152258,1034.4125544,365,0.352857279667989,159,366
1747181914,1099.022284,846,0.769775110401674,165,593
5813055080,1086.4990624,1218,1.12103180034921,201,828
1503581507,783.1395312,498,0.63590200744549,75,202
1192187204,1062.3942472,302,0.284263587454411,116,354
421638281,1032.0011704,335,0.324612034955498,193,409
982343007,983.9201648,232,0.235791488272992,92,189
295461707,929.680136,294,0.316237799018651,81,176
5812980973,1152.7781808,1016,0.881349089462225,349,833
1249750280,860.6845744,175,0.203326520777947,45,75
1141290695,1183.3239824,1151,0.972683742676759,349,930
5812979128,1138.834804,993,0.871943846914605,281,675
1414751121,1058.224616,477,0.450754965238873,105,204
1876492837,1046.2419192,718,0.686265754433748,187,542
5813080766,1136.4850592,1124,0.989014321746747,340,877
917328229,862.3170456,503,0.58331213857661,121,422
5812981643,1161.04762,934,0.804445902055249,139,751
5812981680,1181.315588,1015,0.859211552197007,153,770
1597835331,869.0720408,324,0.372811441157112,95,154
419885042,996.5137472,359,0.360255943291015,114,276
1752090152,1143.1435648,294,0.25718554436462,92,245
5812981441,1154.736044,1022,0.885050748446196,303,717
582027317,980.460256,286,0.29169973820948,119,200
5813035115,1011.323792,209,0.206659827103128,63,109
2031050879,1003.803928,309,0.307829040493653,84,157
852293337,791.092144,277,0.350148844355102,88,152
5813048647,953.5156256,202,0.211847603307907,32,46
1249932198,1179.273536,1803,1.52890736962998,187,878
454706029,1098.0636936,335,0.305082484697862,116,208
1348769352,891.4052744,539,0.604663238461089,127,362
5813047662,1162.7012192,1025,0.881567837956904,323,830
5812981704,1178.6101888,1052,0.892576706019394,297,768
5813057956,1156.6422384,1002,0.866300716620968,305,714
1164113870,1198.7112688,1133,0.945181737662497,335,879
2032664066,753.966072,318,0.421769641645095,105,170
1282007450,1062.0962144,975,0.917995928034446,189,699
1158191887,1286.3828376,546,0.424445961218412,28,30
706524889,999.9995616,310,0.31000013590406,71,223
1322470462,1119.786884,843,0.752821819977666,151,944
1965962396,1165.6421616,466,0.399779636797242,145,624
1570685224,1246.3641376,351,0.28161914276183,119,443
5813077589,1189.9677272,988,0.830274617887973,167,739
329215923,903.915352,237,0.26219269257416,117,190
881527237,781.5043096,497,0.635952986944347,90,259
5813022060,1202.7050136,1080,0.897975802701019,298,704
5813070581,1163.953716,1007,0.865154675961359,307,766
5901212200,1297.8717016,713,0.549360926138556,155,1111
1692782686,937.5922736,307,0.327434438875265,98,192
5813068915,1501.0351952,231,0.153893793255941,99,145
1475318548,811.4366568,409,0.504044273292929,111,317
704746457,1188.9172072,988,0.83100824348133,145,695
1446066048,855.07074,310,0.362543103743674,126,247
1535626467,829.0031264,448,0.54040809465396,109,286
1996284645,942.372776,319,0.338507232089226,50,76
1168664447,1034.9528472,777,0.750758840948285,100,616
5812986560,874.7363048,333,0.380686154413286,62,86
5812988514,1191.1011896,750,0.629669424015828,146,440
5813055535,943.7056584,227,0.240541103022383,75,108
787205311,1036.9901568,236,0.227581716617505,81,144
5812989892,1037.9604632,398,0.383444277610515,145,406
1812696401,1049.7453664,276,0.262920903329648,9,9
5813060643,1165.185888,945,0.811029390016093,160,756
5813020969,980.2641504,231,0.235650768117695,11,12
5812981706,1114.5373912,1158,1.03899609752276,326,818
761144013,1280.8344376,711,0.555106873400638,205,1136
5813032627,1093.7007608,341,0.31178546474684,111,213
5812986876,825.5699736,506,0.612909887932969,15,167
5812979459,1167.0278024,1270,1.0882345710944,147,1128
391625677,944.2289296,349,0.369613754736201,159,352
1407248412,1040.4490032,340,0.326781994075921,30,50
1204443547,1085.3519224,1040,0.958214546393657,318,805
482421242,1091.7267504,255,0.233574930637699,50,57
1260879446,911.9719352,242,0.265359043035604,85,213
2132374646,908.8379632,318,0.349897355608175,66,369
737218741,987.8830968,316,0.31987590538152,125,218
1110868515,806.5006896,469,0.581524611259303,13,110
2030381586,965.1113304,222,0.230025275848735,58,89
919526332,990.6624632,257,0.259422365888224,122,232
5812979684,1136.0746232,1109,0.976168270422467,125,914
5812980792,1169.2567968,947,0.809916181451099,181,776
1502200626,907.7725496,302,0.332682454578598,61,123
699976619,1046.469096,398,0.380326568191365,151,290
388513464,1002.0417904,239,0.23851300643319,102,216
1225605932,832.4606144,317,0.380798796383273,97,316
1040609241,1000.690048,398,0.397725550279481,69,325
358264979,710.918308,242,0.340404793738973,42,65
5812996135,1000.6888504,335,0.334769393969057,73,191
5813114971,1184.1684344,911,0.769316233683927,163,732
5813016314,877.6027736,402,0.458066009011073,120,309
1714791446,1024.214588,824,0.804518906149382,166,603
5813099399,1160.378164,1036,0.892812388358594,335,827
661766416,1112.2095408,1027,0.923387151724387,333,807
519573128,1177.266264,977,0.829888726005318,181,678
979709436,842.2754152,418,0.496274724937502,87,337
1374390473,670.8189288,186,0.277273034517269,89,119
704409534,1144.5482136,928,0.81080026946276,157,675
392002352,860.4411552,157,0.182464540487382,21,22
5901198074,1169.6864104,1063,0.908790587416061,336,855
390586997,936.1246336,236,0.252103183197336,117,223
922643119,927.34502,355,0.382813292079791,108,209
1039267479,837.8114064,159,0.1897801805817,75,147
1097265345,1096.8350224,1028,0.93724213669857,311,757
1758224986,1047.0501864,322,0.307530626690503,55,118
1255297613,974.2100784,672,0.689789620226126,115,475
784895866,1187.4907176,1110,0.934744148773968,368,945
1505412068,1061.083576,598,0.563574833807436,174,478
1291435551,1141.7138584,847,0.741867144528654,158,980
1539758131,831.9141056,299,0.359412105152794,100,293
948363394,720.5844888,371,0.514859819724723,112,294
724531411,1163.512116,1071,0.920488910491071,326,786
1006928515,918.1372064,259,0.282092913994341,94,176
916974420,927.4228992,571,0.615684603531515,111,396
700878180,929.3852688,322,0.346465573330809,99,180
1468648854,1142.733772,396,0.346537408539983,141,431
5813084692,1245.7566352,1108,0.889419304455172,348,898
760566744,941.9617816,221,0.234616737448321,112,198
419639581,859.0001408,309,0.359720546392721,108,368
1230319275,1266.4452488,1311,1.0351809533355,133,1212
848800082,947.663756,667,0.703836139956797,159,534
737218764,994.3744024,250,0.251414355997706,104,214
5901195361,910.3382328,363,0.398752888674676,128,311
481268762,954.0880008,345,0.361601864514299,84,377
1414418492,826.5636656,186,0.225028038058004,0,0
704746449,1175.5743112,951,0.808966299228877,160,751
1073457310,866.9511384,296,0.341426392894855,69,211
5813077610,1119.57994,1053,0.940531321059575,333,807
1322133858,1064.5779008,767,0.720473343870487,153,970
5812980579,1161.890356,1115,0.959643045698884,339,865
604769716,907.8104064,276,0.304028239877203,105,148
980598738,1213.826548,478,0.393795967626175,146,363
5813070672,1175.982996,956,0.812936924472333,324,750
607109790,1136.0484672,327,0.287839832050433,93,199
1104824699,854.8484376,354,0.414108495061254,74,207
5813041525,969.576532,263,0.271252439926011,92,160
1172372382,1181.0566464,1058,0.895808006521033,322,842
848480760,855.2346568,668,0.781072182574349,114,455
392985492,1061.4670936,267,0.251538650241583,133,270
1158877783,1212.2596168,990,0.816656750979878,181,732
631400598,1184.9692136,1066,0.899601430792818,324,843
1142019737,1161.0352808,1085,0.934510792171958,343,888
1605782659,1139.4092624,306,0.268560218086568,103,229
5812982216,1169.7378936,1044,0.892507634156377,319,831
509264220,1205.1698104,1159,0.961690203321077,343,887
1599436552,959.0924704,743,0.774690682004962,192,664
1254931126,1026.0720272,498,0.485346044720631,209,545
1289229700,978.6639312,540,0.551772659423417,147,331
1809264255,1159.585992,1730,1.49191177880321,161,844
795291970,717.2815424,344,0.479588529280968,57,92
1259027455,882.7429224,490,0.555087996251263,141,370
1011413348,844.5069208,421,0.498515748812559,140,369
477900959,1202.402896,1220,1.01463494811809,374,961
1694462986,1104.6616888,307,0.277913141292603,54,103
639905310,1164.9240712,476,0.408610322138565,134,258
454377810,1167.5245056,325,0.278366748142027,117,262
1310831405,860.177612,456,0.530123074163432,133,427
5813033144,1146.7879008,1014,0.884208840442625,319,798
1103468882,860.633496,521,0.605368025322593,112,441
1386849677,2139.42398,2903,1.3569072924012,322,5626
1101500218,869.685892,632,0.726699151743857,111,443
953004445,878.2441512,202,0.230004378308691,86,183
767671354,882.7278672,519,0.587950170471292,274,460
1164260554,804.0882096,606,0.753648657902172,104,347
1501074253,1049.7933512,415,0.395315896719693,53,395
634711906,844.1699976,194,0.229811531506151,90,126
1048004460,1062.809216,968,0.910793758115097,231,801
1497200791,1133.1572096,911,0.803948465651628,183,579
1034198388,1166.2985504,993,0.851411501505713,152,752
1232607449,1134.241992,718,0.633021881630353,147,461
1751333757,1044.6163896,358,0.342709537744362,78,148
1098914383,960.783664,247,0.257081806503321,58,124
1197243068,843.6672856,526,0.623468527200173,110,387
5812991539,1213.5447536,484,0.398831603502225,56,100
1297556652,1112.3243864,958,0.861259549564075,302,776
548199677,993.8881728,328,0.330017006919352,116,201
1817785661,1039.0315552,766,0.737224963155768,185,529
1199289203,1268.3648512,1345,1.06042042928539,131,1246
1193378968,1088.9086,425,0.390299057239515,73,352
295466276,927.8989496,211,0.227395450863435,103,190
5812980516,1032.3914712,208,0.201473961963509,95,146
789645810,1068.1083288,252,0.235931125341113,32,44
1141977014,1166.4113696,1083,0.928488891849019,331,825
5813016853,885.6374376,441,0.497946429630472,102,271
5812980796,1205.9330608,1120,0.928741433837967,331,852
1069929827,1244.1372672,415,0.333564479532054,166,382
573005505,1068.611896,387,0.362152060489508,158,359
676612729,1067.7417032,1061,0.99368601677747,464,721
